epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,1042.02,0.11384,0.6364,0.85623,0.78569,0.61966,0.68637,0.64047,0.26862,1.42422,0.55797,0.008713,0.008713,0.008713
15,1079.42,0.10972,0.62158,0.85689,0.82739,0.67102,0.78778,0.78555,0.16369,0.88441,0.44332,0.008614,0.008614,0.008614
16,1117.6,0.11233,0.59185,0.85423,0.91333,0.74182,0.84208,0.83948,0.16261,0.50232,0.43367,0.008515,0.008515,0.008515
17,1153.62,0.10672,0.58134,0.85326,0.80762,0.77102,0.84202,0.84135,0.14277,0.65515,0.43448,0.008416,0.008416,0.008416
18,1189.29,0.10813,0.58624,0.85277,0.73663,0.77397,0.81508,0.81304,0.185,0.81126,0.48698,0.008317,0.008317,0.008317
19,1224.99,0.10081,0.57197,0.85233,0.824,0.58504,0.71885,0.68494,0.26454,1.14183,0.49636,0.008218,0.008218,0.008218
20,1260.74,0.10051,0.55442,0.85238,0.89926,0.76059,0.85506,0.78071,0.38858,1.10796,0.71312,0.008119,0.008119,0.008119
21,1296.66,0.09747,0.54581,0.8537,0.86994,0.7776,0.90784,0.87033,0.17082,0.64547,0.47262,0.00802,0.00802,0.00802
22,1332.54,0.09303,0.52987,0.8533,0.85565,0.78187,0.88058,0.87853,0.1555,0.58337,0.45386,0.007921,0.007921,0.007921
23,1369.82,0.08994,0.50647,0.85515,0.8523,0.78211,0.89449,0.88769,0.22647,0.56643,0.48832,0.007822,0.007822,0.007822
24,1406.83,0.09138,0.51409,0.85538,0.80518,0.82228,0.8664,0.86332,0.17809,0.65992,0.46309,0.007723,0.007723,0.007723
25,1444.52,0.08793,0.50136,0.85305,0.92533,0.79982,0.9096,0.88563,0.2806,0.69884,0.53232,0.007624,0.007624,0.007624
26,1480.65,0.08757,0.48847,0.8522,0.93262,0.83938,0.91364,0.90673,0.20628,0.44908,0.47516,0.007525,0.007525,0.007525
27,1517.46,0.08946,0.48671,0.84989,0.91231,0.77614,0.92065,0.91969,0.21257,0.57606,0.47743,0.007426,0.007426,0.007426
28,1555.01,0.08405,0.4746,0.85087,0.9264,0.83075,0.90258,0.90195,0.17936,0.54251,0.47018,0.007327,0.007327,0.007327
29,1590.76,0.08273,0.46729,0.85147,0.89745,0.8633,0.92465,0.92379,0.16045,0.40942,0.43529,0.007228,0.007228,0.007228
30,1627.45,0.08361,0.46352,0.85284,0.9231,0.89148,0.96451,0.96391,0.16699,0.40582,0.45054,0.007129,0.007129,0.007129
31,1664.26,0.07735,0.45218,0.85345,0.92007,0.84391,0.91922,0.91907,0.13589,0.40247,0.43371,0.00703,0.00703,0.00703
32,1701.35,0.0825,0.45578,0.85311,0.94255,0.8659,0.95281,0.94649,0.17772,0.43281,0.45095,0.006931,0.006931,0.006931
33,1736.9,0.08269,0.45463,0.8513,0.92435,0.84516,0.92841,0.9259,0.11771,0.3655,0.42558,0.006832,0.006832,0.006832
34,1772.74,0.07556,0.43749,0.85007,0.89064,0.92807,0.95773,0.95758,0.09113,0.25891,0.39771,0.006733,0.006733,0.006733
35,1809.54,0.07991,0.43889,0.84879,0.93937,0.88271,0.94243,0.94224,0.13242,0.32037,0.42647,0.006634,0.006634,0.006634
36,1846.48,0.0793,0.43202,0.85107,0.90014,0.8765,0.93178,0.92534,0.12384,0.45324,0.42465,0.006535,0.006535,0.006535
37,1883.37,0.07484,0.42375,0.84974,0.95551,0.87217,0.97481,0.97451,0.16791,0.33298,0.44283,0.006436,0.006436,0.006436
38,1919.84,0.07605,0.42525,0.84997,0.93969,0.86586,0.94961,0.94941,0.10224,0.383,0.38634,0.006337,0.006337,0.006337
39,1955.61,0.0685,0.41728,0.84891,0.96554,0.89328,0.96708,0.9667,0.10805,0.29588,0.40797,0.006238,0.006238,0.006238
40,1991.53,0.0717,0.41022,0.84842,0.91447,0.92195,0.96846,0.96823,0.13138,0.33777,0.42629,0.006139,0.006139,0.006139
41,2028.17,0.0698,0.39774,0.84824,0.89346,0.92622,0.95465,0.95407,0.1284,0.36292,0.422,0.00604,0.00604,0.00604
42,2064.61,0.06815,0.39903,0.85145,0.95444,0.93003,0.97779,0.97779,0.13103,0.29992,0.42219,0.005941,0.005941,0.005941
43,2101.36,0.06694,0.3873,0.8465,0.97966,0.9059,0.98582,0.98531,0.09621,0.26152,0.39652,0.005842,0.005842,0.005842
44,2138.61,0.0674,0.39408,0.85181,0.96385,0.92486,0.98376,0.98355,0.15555,0.32432,0.44089,0.005743,0.005743,0.005743
45,2175.41,0.06972,0.38283,0.84833,0.91088,0.86229,0.94812,0.94775,0.14918,0.42442,0.43523,0.005644,0.005644,0.005644
46,2212.28,0.06573,0.38592,0.84963,0.9401,0.9055,0.97391,0.96804,0.17416,0.40625,0.44358,0.005545,0.005545,0.005545
47,2248.69,0.06173,0.37728,0.84901,0.96603,0.87405,0.95177,0.95164,0.13177,0.34119,0.41957,0.005446,0.005446,0.005446
48,2284.8,0.06327,0.37304,0.84831,0.94104,0.94076,0.98485,0.98485,0.11894,0.28696,0.41151,0.005347,0.005347,0.005347
49,2321.31,0.06246,0.36235,0.84847,0.9729,0.90314,0.97641,0.97638,0.1156,0.28572,0.40995,0.005248,0.005248,0.005248
50,2358.32,0.06035,0.3705,0.85009,0.97492,0.91563,0.98517,0.98514,0.1234,0.30112,0.42427,0.005149,0.005149,0.005149
51,2394.77,0.05987,0.35358,0.84768,0.95362,0.92005,0.97653,0.97624,0.1133,0.30523,0.41672,0.00505,0.00505,0.00505
52,2431.34,0.06261,0.36706,0.84975,0.96047,0.90906,0.98501,0.98496,0.10913,0.27488,0.40129,0.004951,0.004951,0.004951
53,2468.01,0.05774,0.35422,0.84742,0.93952,0.92132,0.97983,0.97983,0.08093,0.24829,0.39621,0.004852,0.004852,0.004852
54,2504.83,0.05739,0.35074,0.8466,0.96012,0.90988,0.97799,0.97704,0.09956,0.32288,0.40211,0.004753,0.004753,0.004753
55,2541.11,0.05687,0.35158,0.84616,0.96744,0.93682,0.98208,0.98206,0.1017,0.24961,0.40966,0.004654,0.004654,0.004654
56,2578.07,0.05544,0.33612,0.84583,0.97819,0.93083,0.98471,0.98455,0.09446,0.24069,0.41114,0.004555,0.004555,0.004555
57,2614.33,0.05689,0.34238,0.84755,0.96579,0.9269,0.98594,0.9776,0.11557,0.29603,0.42193,0.004456,0.004456,0.004456
58,2650.71,0.0563,0.34839,0.84937,0.95549,0.95182,0.98709,0.98705,0.10413,0.24684,0.40331,0.004357,0.004357,0.004357
59,2686.62,0.05449,0.33609,0.84841,0.95271,0.95571,0.98777,0.98774,0.12314,0.29568,0.42586,0.004258,0.004258,0.004258
60,2723.67,0.05387,0.33286,0.84863,0.97473,0.95028,0.98875,0.98871,0.13131,0.30322,0.42475,0.004159,0.004159,0.004159
61,2758.73,0.0526,0.31924,0.84823,0.96203,0.96402,0.98978,0.98968,0.13926,0.3037,0.43817,0.00406,0.00406,0.00406
62,2794.64,0.05288,0.32751,0.84834,0.97003,0.95621,0.98976,0.98972,0.13165,0.29049,0.42594,0.003961,0.003961,0.003961
63,2831.36,0.05138,0.31598,0.84691,0.97865,0.93694,0.98613,0.9861,0.11126,0.26944,0.40654,0.003862,0.003862,0.003862
64,2866.61,0.05273,0.32459,0.84534,0.96348,0.9558,0.98938,0.98938,0.13356,0.30601,0.42648,0.003763,0.003763,0.003763
65,2902.19,0.05194,0.328,0.84926,0.97019,0.93907,0.98722,0.98722,0.14262,0.33068,0.43104,0.003664,0.003664,0.003664
66,2938.2,0.05003,0.30914,0.84606,0.97689,0.95686,0.99,0.99,0.15106,0.33755,0.44538,0.003565,0.003565,0.003565
67,2974.55,0.04921,0.31048,0.84781,0.96906,0.94253,0.98728,0.98723,0.13521,0.308,0.42737,0.003466,0.003466,0.003466
68,3009.3,0.04768,0.30599,0.84714,0.97727,0.93593,0.98796,0.98796,0.13026,0.30862,0.4287,0.003367,0.003367,0.003367
69,3044.71,0.04692,0.30187,0.84532,0.98206,0.93932,0.9854,0.98537,0.13811,0.31375,0.43138,0.003268,0.003268,0.003268
70,3081.26,0.04615,0.30011,0.84767,0.97321,0.94307,0.98583,0.98583,0.12399,0.2915,0.42968,0.003169,0.003169,0.003169
71,3116.8,0.04486,0.29704,0.84546,0.96275,0.9441,0.99012,0.98314,0.10686,0.26926,0.41594,0.00307,0.00307,0.00307
72,3151.94,0.04504,0.2955,0.84616,0.97359,0.93944,0.98147,0.98147,0.10578,0.26915,0.41333,0.002971,0.002971,0.002971
73,3188.17,0.04515,0.29054,0.84651,0.97143,0.94005,0.98273,0.98273,0.10594,0.27731,0.40665,0.002872,0.002872,0.002872
74,3223.39,0.04251,0.28648,0.84434,0.97491,0.94247,0.98708,0.98707,0.11907,0.27576,0.4209,0.002773,0.002773,0.002773
75,3259.45,0.04333,0.29917,0.84772,0.97652,0.94303,0.98833,0.98832,0.12435,0.29388,0.4227,0.002674,0.002674,0.002674
76,3296.33,0.04124,0.29042,0.84613,0.97703,0.9481,0.98816,0.98815,0.14026,0.32752,0.4361,0.002575,0.002575,0.002575
77,3331.64,0.04401,0.28323,0.84684,0.97834,0.94339,0.98831,0.98829,0.11536,0.27762,0.41628,0.002476,0.002476,0.002476
78,3367.43,0.04135,0.27571,0.84775,0.97769,0.9445,0.98477,0.98475,0.11064,0.27589,0.41153,0.002377,0.002377,0.002377
79,3404.18,0.04091,0.27135,0.84508,0.96934,0.9532,0.98658,0.98658,0.13573,0.31511,0.42888,0.002278,0.002278,0.002278
80,3440.7,0.04037,0.27583,0.84641,0.97761,0.94546,0.9891,0.98486,0.11233,0.27243,0.40954,0.002179,0.002179,0.002179
81,3476.3,0.04009,0.27118,0.84828,0.98109,0.94566,0.98824,0.98824,0.10407,0.25719,0.40295,0.00208,0.00208,0.00208
82,3512.15,0.04016,0.26499,0.84855,0.97748,0.95128,0.98349,0.98348,0.09593,0.24611,0.39765,0.001981,0.001981,0.001981
83,3548.09,0.03867,0.26897,0.84596,0.97247,0.95583,0.98459,0.98459,0.09596,0.24265,0.39741,0.001882,0.001882,0.001882
84,3584.48,0.03821,0.2602,0.84598,0.97574,0.95083,0.98859,0.98859,0.11642,0.28667,0.41054,0.001783,0.001783,0.001783
85,3620.81,0.03787,0.26226,0.84637,0.97775,0.94844,0.98914,0.98914,0.10001,0.25682,0.39919,0.001684,0.001684,0.001684
86,3657.59,0.03658,0.25108,0.8457,0.94799,0.96561,0.98925,0.98925,0.09605,0.24164,0.39598,0.001585,0.001585,0.001585
87,3694.06,0.03629,0.24917,0.84493,0.95661,0.95817,0.98846,0.98846,0.10257,0.24816,0.3988,0.001486,0.001486,0.001486
88,3728.77,0.03534,0.24795,0.84666,0.95689,0.95802,0.98611,0.98611,0.10482,0.2595,0.40197,0.001387,0.001387,0.001387
89,3764.92,0.03518,0.25077,0.8449,0.95209,0.9598,0.98179,0.98179,0.10127,0.25897,0.40003,0.001288,0.001288,0.001288
90,3800.5,0.0345,0.24756,0.84826,0.96883,0.94582,0.98773,0.98773,0.1163,0.28533,0.40794,0.001189,0.001189,0.001189
91,3847.06,0.03663,0.1465,0.82802,0.969,0.95326,0.98487,0.98487,0.13656,0.32673,0.42629,0.00109,0.00109,0.00109
92,3883.18,0.03516,0.1177,0.83028,0.9748,0.94471,0.98119,0.98119,0.11804,0.29145,0.40855,0.000991,0.000991,0.000991
93,3919.14,0.03258,0.10829,0.82941,0.9813,0.94157,0.98271,0.98271,0.10061,0.25947,0.39434,0.000892,0.000892,0.000892
94,3954.9,0.03021,0.10273,0.83348,0.96258,0.9511,0.98266,0.98266,0.09605,0.25666,0.38965,0.000793,0.000793,0.000793
95,3992,0.02943,0.09548,0.82636,0.9556,0.95839,0.98764,0.98764,0.09308,0.24939,0.38668,0.000694,0.000694,0.000694
96,4026.33,0.02832,0.08962,0.82947,0.97763,0.93935,0.98623,0.98622,0.09596,0.25609,0.38916,0.000595,0.000595,0.000595
97,4062.44,0.02646,0.0859,0.82687,0.97234,0.94707,0.98701,0.98701,0.11402,0.28619,0.40537,0.000496,0.000496,0.000496
98,4098.15,0.02594,0.08518,0.82868,0.97203,0.94846,0.98615,0.98615,0.13303,0.32545,0.42121,0.000397,0.000397,0.000397
99,4134.21,0.02489,0.07804,0.82844,0.97313,0.94865,0.9875,0.9875,0.13317,0.32744,0.42018,0.000298,0.000298,0.000298
100,4170.13,inf,0.07872,0.82767,0.96983,0.95104,0.98816,0.98816,0.1299,0.32432,0.41674,0.000199,0.000199,0.000199
